Date,District,cumm_rainfall,temp_min,temp_max,humidity_min,humidity_max,wind_speed_min,wind_speed_max
2018-06-20,Warangal,0.5,30.5,39.6,44.0,71.3,3.5,28.6
2018-06-21,Warangal,2.0,29.6,39.9,44.0,79.9,0.2,24.0
2018-06-22,Warangal,42.0,25.9,40.5,52.8,100.0,0.0,35.3
2018-06-23,Warangal,55.3,24.8,38.0,68.4,100.0,0.8,26.0
2018-06-24,Warangal,1.0,26.6,34.6,85.3,100.0,0.5,38.2
2018-06-25,Warangal,3.0,27.5,37.2,64.4,99.9,1.2,23.4
2018-06-26,Warangal,6.3,27.4,38.2,62.2,99.9,6.5,29.7
2018-06-27,Warangal,1.5,26.9,37.2,64.4,100.0,1.0,29.1
2018-06-28,Warangal,91.3,23.7,37.2,63.7,100.0,2.0,35.1
2018-06-29,Warangal,20.0,24.7,33.2,95.5,100.0,0.4,28.2
2018-06-30,Warangal,21.0,26.4,37.2,83.2,100.0,0.0,57.0
2018-07-01,Warangal,1.0,26.6,37.8,56.5,100.0,0.0,18.6
2018-07-02,Warangal,2.0,26.4,37.2,66.7,100.0,3.6,68.8
2018-07-03,Warangal,11.0,25.5,37.9,62.6,100.0,1.0,24.9
2018-07-04,Warangal,0.5,27.6,34.6,80.4,100.0,4.3,24.8
2018-07-05,Warangal,1.0,29.5,37.6,55.5,93.3,4.8,33.3
2018-07-06,Warangal,41.8,27.2,37.2,61.1,100.0,1.0,33.8
2018-07-07,Warangal,37.0,25.2,32.4,94.1,100.0,2.7,33.7
2018-07-08,Warangal,37.5,24.8,29.8,98.9,100.0,8.6,23.3
2018-07-09,Warangal,42.0,25.7,31.0,99.1,100.0,4.4,43.7
2018-07-10,Warangal,15.5,25.5,32.4,99.5,100.0,0.0,19.2
2018-07-11,Warangal,2.5,27.6,34.9,84.8,100.0,7.7,22.0
2018-07-12,Warangal,13.5,25.3,32.6,91.4,100.0,3.3,28.5
2018-07-13,Warangal,23.3,25.2,30.7,91.8,100.0,1.9,56.1
2018-07-14,Warangal,44.3,26.9,32.6,90.5,100.0,3.4,25.9
2018-07-15,Warangal,44.5,26.9,30.4,98.5,100.0,2.1,24.7
2018-07-16,Warangal,26.0,27.2,32.1,98.0,100.0,5.9,47.7
2018-07-17,Warangal,5.0,25.6,32.4,94.1,100.0,6.8,27.2
2018-07-18,Warangal,14.8,27.2,34.6,93.6,100.0,2.7,27.0
2018-07-19,Warangal,6.5,29.5,37.2,78.9,100.0,2.2,37.4
2018-07-20,Warangal,94.5,26.9,36.4,76.7,100.0,0.1,27.7
2018-07-21,Warangal,69.5,25.5,32.2,96.1,100.0,1.7,33.5
2018-07-22,Warangal,5.8,26.9,32.1,97.6,100.0,1.4,15.7
2018-07-23,Warangal,4.3,26.2,33.8,91.4,100.0,5.9,37.5
2018-07-24,Warangal,2.3,27.2,35.8,80.7,100.0,2.4,58.7
2018-07-25,Warangal,15.0,26.7,37.1,83.5,100.0,0.0,65.7
2018-07-26,Warangal,2.8,26.8,36.7,72.8,100.0,0.0,26.0
2018-07-27,Warangal,1.5,28.2,35.9,73.1,100.0,0.0,30.2
2018-07-28,Warangal,3.5,27.0,37.0,77.7,100.0,2.7,24.2
2018-07-29,Warangal,1.8,27.0,37.1,70.4,100.0,0.0,35.1
2018-07-30,Warangal,0.3,27.7,37.2,66.8,100.0,1.0,26.4
2018-07-31,Warangal,0.8,27.8,37.6,58.3,93.1,0.0,30.9
2018-08-01,Warangal,1.3,28.2,37.0,59.7,98.2,0.0,42.8
2018-08-02,Warangal,15.0,26.2,37.2,56.0,100.0,3.4,26.4
2018-08-03,Warangal,19.8,27.9,35.5,70.9,100.0,0.0,34.9
2018-08-04,Warangal,0.5,27.9,37.2,69.1,99.9,1.3,29.4
2018-08-05,Warangal,4.5,29.8,37.2,64.0,100.0,1.9,28.1
2018-08-06,Warangal,4.0,27.8,36.2,66.4,100.0,0.0,26.2
2018-08-07,Warangal,25.3,27.2,34.9,63.1,100.0,0.8,34.8
2018-08-08,Warangal,16.3,26.9,32.4,88.2,100.0,0.0,33.7
2018-08-09,Warangal,9.3,27.2,34.6,88.2,100.0,1.5,25.2
2018-08-10,Warangal,10.3,26.3,35.6,80.7,100.0,0.0,26.9
2018-08-11,Warangal,59.3,25.1,35.4,84.4,100.0,2.3,28.5
2018-08-12,Warangal,119.3,24.2,27.3,98.2,100.0,8.9,22.8
2018-08-13,Warangal,29.0,24.8,30.2,98.2,100.0,5.5,25.8
2018-08-14,Warangal,24.3,25.9,34.6,97.5,100.0,2.5,22.8
2018-08-15,Warangal,1.8,29.0,32.6,99.0,100.0,5.3,39.1
2018-08-16,Warangal,26.3,25.8,29.8,96.7,100.0,7.9,25.3
2018-08-17,Warangal,11.5,25.0,32.4,99.0,100.0,4.3,20.0
2018-08-18,Warangal,5.3,26.7,32.6,95.2,100.0,0.7,27.5
2018-08-19,Warangal,90.4,27.4,32.7,94.6,100.0,2.8,37.9
2018-08-20,Warangal,54.5,25.2,30.2,98.5,100.0,6.2,43.9
2018-08-21,Warangal,46.5,24.8,27.6,97.2,100.0,17.1,68.3
2018-08-22,Warangal,2.3,26.9,32.8,92.8,100.0,5.1,25.0
2018-08-23,Warangal,1.0,28.6,35.0,86.2,100.0,0.5,34.2
2018-08-24,Warangal,18.5,27.9,34.6,91.5,100.0,9.6,29.5
2018-08-25,Warangal,2.5,26.8,35.0,87.6,100.0,1.0,27.9
2018-08-26,Warangal,1.5,27.7,34.6,89.4,100.0,4.6,62.5
2018-08-27,Warangal,47.0,27.4,32.5,96.0,100.0,1.5,21.0
2018-08-28,Warangal,1.5,25.5,32.5,97.5,100.0,0.4,32.0
2018-08-29,Warangal,3.3,25.2,34.6,93.6,100.0,0.0,23.1
2018-08-30,Warangal,0.8,26.9,35.1,84.8,100.0,0.0,44.2
2018-08-31,Warangal,3.8,25.9,35.2,79.4,100.0,6.9,29.4
2018-09-01,Warangal,6.8,26.9,34.6,84.8,100.0,3.2,26.4
2018-09-02,Warangal,1.5,26.0,35.3,88.7,100.0,0.0,24.8
2018-09-03,Warangal,2.3,27.2,35.0,73.3,100.0,1.5,21.9
2018-09-04,Warangal,1.3,25.9,35.1,73.6,100.0,0.9,26.1
2018-09-05,Warangal,4.8,27.8,35.1,70.9,100.0,0.0,26.8
2018-09-06,Warangal,2.0,27.6,35.3,69.5,100.0,5.9,24.3
2018-09-07,Warangal,1.8,27.7,34.6,72.7,100.0,2.2,33.1
2018-09-08,Warangal,0.0,24.8,34.6,73.0,100.0,0.0,30.0
2018-09-09,Warangal,0.0,23.2,36.1,76.7,100.0,0.0,13.4
2018-09-10,Warangal,0.0,25.6,36.6,52.7,100.0,0.0,16.1
2018-09-11,Warangal,15.3,26.4,36.4,56.4,100.0,0.0,21.9
2018-09-12,Warangal,0.3,26.8,36.7,67.3,100.0,0.0,15.3
2018-09-13,Warangal,13.5,25.4,36.8,68.4,100.0,0.0,25.9
2018-09-14,Warangal,1.5,27.5,36.6,60.7,100.0,0.0,17.8
2018-09-15,Warangal,28.8,25.6,37.0,58.5,100.0,0.0,25.7
2018-09-16,Warangal,0.3,26.9,37.0,53.5,100.0,0.0,21.4
2018-09-17,Warangal,0.0,28.2,36.9,66.4,100.0,0.1,26.2
2018-09-18,Warangal,50.8,26.9,36.7,67.8,100.0,0.5,28.8
2018-09-19,Warangal,39.5,27.4,35.9,83.2,100.0,0.0,27.8
2018-09-20,Warangal,5.5,25.4,34.6,95.0,100.0,0.0,26.4
2018-09-21,Warangal,10.0,26.4,32.5,99.5,100.0,1.6,20.4
2018-09-22,Warangal,45.5,22.9,27.4,98.6,100.0,0.0,25.9
2018-09-23,Warangal,0.8,25.8,35.0,94.5,100.0,5.8,25.5
